frame,object_id,suspicion_score,appearance_drift,tracking_drift,requested_reclassification,actual_reclassification
662,0,0.0145,0.0242,0.0,False,False
663,0,0.0142,0.0237,0.0,False,False
664,0,0.0144,0.024,0.0,False,False
665,0,0.0147,0.0244,0.0,False,False
666,0,0.0147,0.0245,0.0,False,False
667,0,0.0162,0.0225,0.0067,False,False
668,0,0.0128,0.0213,0.0,False,False
669,0,0.0121,0.0202,0.0,False,False
670,0,0.0119,0.0198,0.0,False,False
671,0,0.0114,0.0189,0.0,False,False
672,0,0.0109,0.0182,0.0,False,False
673,0,0.0108,0.0179,0.0,False,False
674,0,0.0127,0.0167,0.0067,False,False
675,0,0.0126,0.0166,0.0067,False,False
676,0,0.0125,0.0164,0.0067,False,False
677,0,0.0125,0.0164,0.0067,False,False
678,0,0.0125,0.0164,0.0067,False,False
679,0,0.01,0.0166,0.0,False,False
680,0,0.0124,0.0163,0.0067,False,False
681,0,0.0122,0.0159,0.0067,False,False
682,0,0.0091,0.0152,0.0,False,False
683,0,0.01,0.0122,0.0067,False,False
684,0,0.0083,0.0094,0.0067,False,False
685,0,0.004,0.0066,0.0,False,False
686,0,0.0055,0.0048,0.0067,False,False
687,0,0.0063,0.0042,0.0094,False,False
688,0,0.005,0.004,0.0067,False,False
689,0,0.005,0.0039,0.0067,False,False
690,0,0.005,0.0038,0.0067,False,False
691,0,0.005,0.0038,0.0067,False,False
692,0,0.0023,0.0039,0.0,False,False
693,0,0.0051,0.0041,0.0067,False,False
694,0,0.0052,0.0042,0.0067,False,False
695,0,0.0025,0.0042,0.0,False,False
696,0,0.0052,0.0042,0.0067,False,False
697,0,0.0027,0.0044,0.0,False,False
698,0,0.0026,0.0043,0.0,False,False
699,0,0.0027,0.0044,0.0,False,False
700,0,0.0053,0.0044,0.0067,False,False
701,0,0.0026,0.0044,0.0,False,False
702,0,0.0052,0.0043,0.0067,False,False
703,0,0.0025,0.0042,0.0,False,False
704,0,0.0051,0.0041,0.0067,False,False
705,0,0.0025,0.0041,0.0,False,False
706,0,0.0051,0.0041,0.0067,False,False
707,0,0.0023,0.0039,0.0,False,False
708,0,0.005,0.0039,0.0067,False,False
709,0,0.006,0.0037,0.0094,False,False
710,0,0.0048,0.0035,0.0067,False,False
711,0,0.0019,0.0032,0.0,False,False
712,0,0.0044,0.0028,0.0067,False,False
713,0,0.0041,0.0024,0.0067,False,False
714,0,0.0012,0.002,0.0,False,False
715,0,0.001,0.0016,0.0,False,False
716,0,0.0007,0.0012,0.0,False,False
717,0,0.0033,0.001,0.0067,False,False
718,0,0.0005,0.0008,0.0,False,False
719,0,0.0031,0.0008,0.0067,False,False
720,0,0.0031,0.0008,0.0067,False,False
721,0,0.0043,0.0008,0.0094,False,False
722,0,0.0042,0.0008,0.0094,False,False
723,0,0.0031,0.0007,0.0067,False,False
724,0,0.0032,0.0008,0.0067,False,False
725,0,0.0005,0.0008,0.0,False,False
726,0,0.0005,0.0008,0.0,False,False
727,0,0.0005,0.0008,0.0,False,False
728,0,0.0032,0.0008,0.0067,False,False
729,0,0.0005,0.0008,0.0,False,False
730,0,0.0005,0.0008,0.0,False,False
731,0,0.0004,0.0007,0.0,False,False
732,0,0.0032,0.0008,0.0067,False,False
733,0,0.0031,0.0008,0.0067,False,False
734,0,0.0005,0.0008,0.0,False,False
735,0,0.0031,0.0007,0.0067,False,False
736,0,0.0004,0.0007,0.0,False,False
737,0,0.0004,0.0006,0.0,False,False
738,0,0.0004,0.0007,0.0,False,False
739,0,0.0042,0.0007,0.0094,False,False
740,0,0.0042,0.0006,0.0094,False,False
741,0,0.0057,0.0006,0.0133,False,False
742,0,0.003,0.0006,0.0067,False,False
743,0,0.003,0.0006,0.0067,False,False
744,0,0.003,0.0006,0.0067,False,False
745,0,0.003,0.0006,0.0067,False,False
746,0,0.0031,0.0007,0.0067,False,False
747,0,0.0004,0.0007,0.0,False,False
748,0,0.0031,0.0007,0.0067,False,False
749,0,0.0031,0.0007,0.0067,False,False
750,0,0.0031,0.0007,0.0067,False,False
751,0,0.0004,0.0007,0.0,False,False
752,0,0.0041,0.0006,0.0094,False,False
753,0,0.0004,0.0007,0.0,False,False
754,0,0.0042,0.0007,0.0094,False,False
755,0,0.0004,0.0006,0.0,False,False
756,0,0.0031,0.0007,0.0067,False,False
757,0,0.0031,0.0007,0.0067,False,False
758,0,0.0004,0.0007,0.0,False,False
759,0,0.0031,0.0007,0.0067,False,False
760,0,0.0004,0.0007,0.0,False,False
761,0,0.0041,0.0006,0.0094,False,False
762,0,0.003,0.0006,0.0067,False,False
763,0,0.003,0.0005,0.0067,False,False
764,0,0.0041,0.0006,0.0094,False,False
765,0,0.0003,0.0005,0.0,False,False
766,0,0.0041,0.0005,0.0094,False,False
767,0,0.0003,0.0006,0.0,False,False
768,0,0.0041,0.0006,0.0094,False,False
769,0,0.0004,0.0006,0.0,False,False
770,0,0.0041,0.0006,0.0094,False,False
771,0,0.003,0.0006,0.0067,False,False
772,0,0.0031,0.0007,0.0067,False,False
773,0,0.0004,0.0007,0.0,False,False
774,0,0.0004,0.0006,0.0,False,False
775,0,0.0004,0.0007,0.0,False,False
776,0,0.0004,0.0006,0.0,False,False
777,0,0.0004,0.0006,0.0,False,False
778,0,0.0004,0.0006,0.0,False,False
779,0,0.0031,0.0007,0.0067,False,False
780,0,0.0004,0.0007,0.0,False,False
781,0,0.0004,0.0006,0.0,False,False
782,0,0.0004,0.0007,0.0,False,False
783,0,0.0042,0.0007,0.0094,False,False
784,0,0.0031,0.0007,0.0067,False,False
785,0,0.003,0.0006,0.0067,False,False
786,0,0.0063,0.0006,0.0149,False,False
787,0,0.0004,0.0006,0.0,False,False
788,0,0.003,0.0006,0.0067,False,False
789,0,0.0004,0.0006,0.0,False,False
790,0,0.0042,0.0006,0.0094,False,False
791,0,0.0004,0.0007,0.0,False,False
792,0,0.003,0.0006,0.0067,False,False
793,0,0.003,0.0006,0.0067,False,False
794,0,0.0031,0.0007,0.0067,False,False
795,0,0.0041,0.0006,0.0094,False,False
796,0,0.0004,0.0006,0.0,False,False
797,0,0.003,0.0006,0.0067,False,False
798,0,0.0004,0.0006,0.0,False,False
799,0,0.0004,0.0006,0.0,False,False
800,0,0.003,0.0006,0.0067,False,False
801,0,0.003,0.0006,0.0067,False,False
802,0,0.0004,0.0006,0.0,False,False
803,0,0.0041,0.0006,0.0094,False,False
804,0,0.003,0.0006,0.0067,False,False
805,0,0.003,0.0006,0.0067,False,False
806,0,0.003,0.0005,0.0067,False,False
807,0,0.0003,0.0006,0.0,False,False
808,0,0.0003,0.0006,0.0,False,False
809,0,0.003,0.0006,0.0067,False,False
810,0,0.0003,0.0005,0.0,False,False
811,0,0.0003,0.0005,0.0,False,False
812,0,0.003,0.0006,0.0067,False,False
813,0,0.0004,0.0006,0.0,False,False
814,0,0.003,0.0006,0.0067,False,False
815,0,0.0004,0.0006,0.0,False,False
816,0,0.003,0.0006,0.0067,False,False
817,0,0.0004,0.0006,0.0,False,False
818,0,0.0004,0.0006,0.0,False,False
819,0,0.0004,0.0006,0.0,False,False
820,0,0.0004,0.0006,0.0,False,False
821,0,0.003,0.0006,0.0067,False,False
822,0,0.0041,0.0006,0.0094,False,False
823,0,0.0041,0.0006,0.0094,False,False
824,0,0.0003,0.0006,0.0,False,False
825,0,0.0003,0.0006,0.0,False,False
826,0,0.0004,0.0006,0.0,False,False
827,0,0.003,0.0006,0.0067,False,False
828,0,0.0003,0.0006,0.0,False,False
829,0,0.0003,0.0006,0.0,False,False
830,0,0.0057,0.0006,0.0133,False,False
831,0,0.0004,0.0006,0.0,False,False
832,0,0.003,0.0006,0.0067,False,False
833,0,0.0004,0.0006,0.0,False,False
834,0,0.003,0.0006,0.0067,False,False
835,0,0.003,0.0006,0.0067,False,False
836,0,0.003,0.0006,0.0067,False,False
837,0,0.0004,0.0007,0.0,False,False
838,0,0.0004,0.0007,0.0,False,False
839,0,0.0005,0.0008,0.0,False,False
840,0,0.0031,0.0008,0.0067,False,False
841,0,0.0005,0.0008,0.0,False,False
842,0,0.0031,0.0008,0.0067,False,False
843,0,0.0005,0.0008,0.0,False,False
844,0,0.0005,0.0008,0.0,False,False
845,0,0.0005,0.0008,0.0,False,False
846,0,0.0031,0.0007,0.0067,False,False
847,0,0.0031,0.0007,0.0067,False,False
848,0,0.0004,0.0006,0.0,False,False
849,0,0.003,0.0006,0.0067,False,False
850,0,0.0041,0.0006,0.0094,False,False
851,0,0.0004,0.0006,0.0,False,False
852,0,0.0042,0.0006,0.0094,False,False
853,0,0.0004,0.0006,0.0,False,False
854,0,0.003,0.0006,0.0067,False,False
855,0,0.0004,0.0006,0.0,False,False
856,0,0.0031,0.0007,0.0067,False,False
857,0,0.0031,0.0007,0.0067,False,False
858,0,0.0031,0.0007,0.0067,False,False
859,0,0.0031,0.0007,0.0067,False,False
860,0,0.0031,0.0007,0.0067,False,False
861,0,0.0004,0.0007,0.0,False,False
862,0,0.0031,0.0007,0.0067,False,False
863,0,0.0031,0.0007,0.0067,False,False
864,0,0.0031,0.0007,0.0067,False,False
865,0,0.0031,0.0007,0.0067,False,False
866,0,0.0004,0.0007,0.0,False,False
867,0,0.0031,0.0007,0.0067,False,False
868,0,0.0031,0.0007,0.0067,False,False
869,0,0.0031,0.0007,0.0067,False,False
870,0,0.0031,0.0007,0.0067,False,False
871,0,0.0004,0.0007,0.0,False,False
872,0,0.0042,0.0007,0.0094,False,False
873,0,0.0005,0.0008,0.0,False,False
874,0,0.0042,0.0007,0.0094,False,False
875,0,0.0042,0.0007,0.0094,False,False
876,0,0.0031,0.0008,0.0067,False,False
877,0,0.0005,0.0008,0.0,False,False
878,0,0.0004,0.0007,0.0,False,False
879,0,0.0031,0.0007,0.0067,False,False
880,0,0.0005,0.0008,0.0,False,False
881,0,0.0031,0.0008,0.0067,False,False
882,0,0.0031,0.0007,0.0067,False,False
883,0,0.0005,0.0008,0.0,False,False
884,0,0.0031,0.0008,0.0067,False,False
885,0,0.0005,0.0008,0.0,False,False
886,0,0.0005,0.0008,0.0,False,False
887,0,0.0004,0.0007,0.0,False,False
888,0,0.0031,0.0007,0.0067,False,False
889,0,0.003,0.0006,0.0067,False,False
890,0,0.003,0.0006,0.0067,False,False
891,0,0.003,0.0006,0.0067,False,False
892,0,0.0004,0.0006,0.0,False,False
893,0,0.003,0.0006,0.0067,False,False
894,0,0.0004,0.0006,0.0,False,False
895,0,0.0004,0.0006,0.0,False,False
896,0,0.0031,0.0006,0.0067,False,False
897,0,0.0057,0.0006,0.0133,False,False
898,0,0.0057,0.0006,0.0133,False,False
899,0,0.0057,0.0006,0.0133,False,False
900,0,0.003,0.0005,0.0067,False,False
901,0,0.0003,0.0005,0.0,False,False
902,0,0.003,0.0005,0.0067,False,False
903,0,0.003,0.0005,0.0067,False,False
904,0,0.0041,0.0006,0.0094,False,False
905,0,0.0041,0.0005,0.0094,False,False
906,0,0.0041,0.0005,0.0094,False,False
907,0,0.003,0.0005,0.0067,False,False
908,0,0.0003,0.0005,0.0,False,False
909,0,0.0003,0.0005,0.0,False,False
910,0,0.0003,0.0005,0.0,False,False
911,0,0.0003,0.0005,0.0,False,False
912,0,0.0003,0.0005,0.0,False,False
913,0,0.003,0.0006,0.0067,False,False
914,0,0.0003,0.0005,0.0,False,False
915,0,0.0003,0.0005,0.0,False,False
916,0,0.003,0.0006,0.0067,False,False
917,0,0.0003,0.0006,0.0,False,False
918,0,0.0004,0.0006,0.0,False,False
919,0,0.0004,0.0006,0.0,False,False
920,0,0.0004,0.0007,0.0,False,False
921,0,0.0031,0.0007,0.0067,False,False
922,0,0.0005,0.0008,0.0,False,False
923,0,0.0032,0.0008,0.0067,False,False
924,0,0.0032,0.0009,0.0067,False,False
925,0,0.0005,0.0009,0.0,False,False
926,0,0.0032,0.0009,0.0067,False,False
927,0,0.0032,0.0009,0.0067,False,False
928,0,0.0032,0.0009,0.0067,False,False
929,0,0.0032,0.0009,0.0067,False,False
930,0,0.0006,0.0009,0.0,False,False
931,0,0.0032,0.0009,0.0067,False,False
932,0,0.0006,0.001,0.0,False,False
933,0,0.0032,0.001,0.0067,False,False
934,0,0.0006,0.001,0.0,False,False
935,0,0.0033,0.001,0.0067,False,False
936,0,0.0032,0.001,0.0067,False,False
937,0,0.0033,0.0011,0.0067,False,False
938,0,0.0007,0.0011,0.0,False,False
939,0,0.0007,0.0011,0.0,False,False
940,0,0.0033,0.0011,0.0067,False,False
941,0,0.0033,0.0011,0.0067,False,False
942,0,0.0033,0.0011,0.0067,False,False
943,0,0.0007,0.0011,0.0,False,False
944,0,0.0007,0.0012,0.0,False,False
945,0,0.0007,0.0011,0.0,False,False
946,0,0.0007,0.0011,0.0,False,False
947,0,0.0034,0.0012,0.0067,False,False
948,0,0.0035,0.0014,0.0067,False,False
949,0,0.0008,0.0014,0.0,False,False
950,0,0.0035,0.0014,0.0067,False,False
951,0,0.0036,0.0015,0.0067,False,False
952,0,0.0036,0.0015,0.0067,False,False
953,0,0.0009,0.0015,0.0,False,False
954,0,0.0063,0.0017,0.0133,False,False
955,0,0.0009,0.0016,0.0,False,False
956,0,0.0036,0.0016,0.0067,False,False
957,0,0.0009,0.0016,0.0,False,False
958,0,0.0009,0.0016,0.0,False,False
959,0,0.0009,0.0016,0.0,False,False
960,0,0.0009,0.0015,0.0,False,False
961,0,0.0009,0.0014,0.0,False,False
962,0,0.0009,0.0015,0.0,False,False
963,0,0.0009,0.0014,0.0,False,False
964,0,0.0009,0.0015,0.0,False,False
965,0,0.0008,0.0013,0.0,False,False
966,0,0.0007,0.0012,0.0,False,False
967,0,0.0007,0.0012,0.0,False,False
968,0,0.0006,0.001,0.0,False,False
969,0,0.0006,0.001,0.0,False,False
970,0,0.0032,0.0009,0.0067,False,False
971,0,0.0005,0.0009,0.0,False,False
972,0,0.0032,0.0009,0.0067,False,False
973,0,0.0033,0.001,0.0067,False,False
974,0,0.0006,0.001,0.0,False,False
975,0,0.0006,0.0011,0.0,False,False
976,0,0.0006,0.0011,0.0,False,False
977,0,0.0007,0.0012,0.0,False,False
978,0,0.0008,0.0013,0.0,False,False
979,0,0.0009,0.0014,0.0,False,False
980,0,0.001,0.0016,0.0,False,False
981,0,0.0037,0.0016,0.0067,False,False
982,0,0.001,0.0017,0.0,False,False
983,0,0.0038,0.0018,0.0067,False,False
984,0,0.0038,0.0019,0.0067,False,False
985,0,0.0012,0.002,0.0,False,False
986,0,0.0012,0.0021,0.0,False,False
987,0,0.0041,0.0025,0.0067,False,False
988,0,0.0016,0.0027,0.0,False,False
989,0,0.0017,0.0028,0.0,False,False
990,0,0.0017,0.0028,0.0,False,False
991,0,0.0018,0.0031,0.0,False,False
992,0,0.0021,0.0034,0.0,False,False
993,0,0.0047,0.0034,0.0067,False,False
994,0,0.0048,0.0035,0.0067,False,False
995,0,0.0049,0.0037,0.0067,False,False
996,0,0.0022,0.0037,0.0,False,False
997,0,0.0022,0.0036,0.0,False,False
998,0,0.0048,0.0036,0.0067,False,False
999,0,0.005,0.0039,0.0067,False,False
1000,0,0.005,0.0038,0.0067,False,False
1001,0,0.0023,0.0038,0.0,False,False
1002,0,0.005,0.0039,0.0067,False,False
1003,0,0.0051,0.004,0.0067,False,False
1004,0,0.0051,0.0041,0.0067,False,False
1005,0,0.0025,0.0041,0.0,False,False
1006,0,0.0025,0.0041,0.0,False,False
1007,0,0.0053,0.0044,0.0067,False,False
1008,0,0.0026,0.0044,0.0,False,False
1009,0,0.0027,0.0045,0.0,False,False
1010,0,0.0027,0.0045,0.0,False,False
1011,0,0.003,0.0049,0.0,False,False
1012,0,0.003,0.0051,0.0,False,False
1013,0,0.003,0.0051,0.0,False,False
1014,0,0.0031,0.0052,0.0,False,False
1015,0,0.0032,0.0053,0.0,False,False
1016,0,0.0032,0.0053,0.0,False,False
1017,0,0.0059,0.0054,0.0067,False,False
1018,0,0.0033,0.0054,0.0,False,False
1019,0,0.0034,0.0057,0.0,False,False
1020,0,0.0035,0.0059,0.0,False,False
1021,0,0.0037,0.0061,0.0,False,False
1022,0,0.0093,0.0066,0.0133,False,False
1023,0,0.008,0.0071,0.0094,False,False
1024,0,0.003,0.0051,0.0,False,False
1025,0,0.0083,0.005,0.0133,False,False
1026,0,0.0031,0.0052,0.0,False,False
1027,0,0.006,0.0055,0.0067,False,False
1028,0,0.0061,0.0057,0.0067,False,False
1029,0,0.0061,0.0058,0.0067,False,False
1030,0,0.0034,0.0057,0.0,False,False
1031,0,0.0061,0.0057,0.0067,False,False
1032,0,0.0062,0.0058,0.0067,False,False
1033,0,0.0034,0.0057,0.0,False,False
1034,0,0.0061,0.0058,0.0067,False,False
1035,0,0.0062,0.0059,0.0067,False,False
1036,0,0.0036,0.006,0.0,False,False
1037,0,0.0036,0.006,0.0,False,False
1038,0,0.0041,0.0068,0.0,False,False
1039,0,0.0042,0.007,0.0,False,False
1040,0,0.0069,0.0071,0.0067,False,False
1041,0,0.0045,0.0074,0.0,False,False
1042,0,0.0046,0.0077,0.0,False,False
1043,0,0.0048,0.008,0.0,False,False
1044,0,0.0049,0.0082,0.0,False,False
1045,0,0.009,0.0087,0.0094,False,False
1046,0,0.0054,0.009,0.0,False,False
1047,0,0.0084,0.0096,0.0067,False,False
1048,0,0.0087,0.0101,0.0067,False,False
1049,0,0.0061,0.0102,0.0,False,False
1050,0,0.0066,0.011,0.0,False,False
1051,0,0.0071,0.0119,0.0,False,False
1052,0,0.0081,0.0135,0.0,False,False
1053,0,0.0082,0.0136,0.0,False,False
1054,0,0.0082,0.0137,0.0,False,False
1055,0,0.0086,0.0144,0.0,False,False
1056,0,0.0092,0.0154,0.0,False,False
1057,0,0.0092,0.0153,0.0,False,False
1058,0,0.009,0.015,0.0,False,False
1059,0,0.0089,0.0149,0.0,False,False
1060,0,0.0087,0.0144,0.0,False,False
1061,0,0.0114,0.0145,0.0067,False,False
1062,0,0.0085,0.0142,0.0,False,False
1063,0,0.0114,0.0145,0.0067,False,False
1064,0,0.0113,0.0144,0.0067,False,False
1065,0,0.0087,0.0145,0.0,False,False
1066,0,0.0087,0.0144,0.0,False,False
1067,0,0.0086,0.0144,0.0,False,False
1068,0,0.0085,0.0142,0.0,False,False
1069,0,0.0086,0.0143,0.0,False,False
1070,0,0.0086,0.0143,0.0,False,False
1071,0,0.0086,0.0143,0.0,False,False
1072,0,0.0086,0.0143,0.0,False,False
1073,0,0.0094,0.0157,0.0,False,False
1074,0,0.0105,0.0175,0.0,False,False
1075,0,0.0104,0.0174,0.0,False,False
1076,0,0.0103,0.0172,0.0,False,False
1077,0,0.0105,0.0175,0.0,False,False
1078,0,0.0104,0.0173,0.0,False,False
1079,0,0.0103,0.0172,0.0,False,False
1080,0,0.0105,0.0175,0.0,False,False
1081,0,0.0105,0.0174,0.0,False,False
1082,0,0.0104,0.0174,0.0,False,False
1083,0,0.0104,0.0173,0.0,False,False
1084,0,0.0103,0.0172,0.0,False,False
1085,0,0.0104,0.0174,0.0,False,False
1086,0,0.0104,0.0173,0.0,False,False
1087,0,0.0104,0.0173,0.0,False,False
1088,0,0.0104,0.0174,0.0,False,False
1089,0,0.0104,0.0174,0.0,False,False
1090,0,0.0103,0.0171,0.0,False,False
1091,0,0.0133,0.0178,0.0067,False,False
1092,0,0.0147,0.0181,0.0094,False,False
1093,0,0.0109,0.0182,0.0,False,False
1094,0,0.0149,0.0186,0.0094,False,False
1095,0,0.0169,0.0193,0.0133,False,False
1096,0,0.0167,0.0189,0.0133,False,False
1097,0,0.0168,0.0192,0.0133,False,False
1098,0,0.0152,0.0208,0.0067,False,False
1099,0,0.0126,0.0211,0.0,False,False
1100,0,0.0129,0.0215,0.0,False,False
1101,0,0.0135,0.0224,0.0,False,False
1102,0,0.0177,0.0232,0.0094,False,False
1103,0,0.0136,0.0226,0.0,False,False
1104,0,0.0168,0.0235,0.0067,False,False
1105,0,0.0167,0.0233,0.0067,False,False
1106,0,0.017,0.0239,0.0067,False,False
1107,0,0.0198,0.0267,0.0094,False,False
1108,0,0.0188,0.0268,0.0067,False,False
1109,0,0.0191,0.0274,0.0067,False,False
1110,0,0.0195,0.0281,0.0067,False,False
1111,0,0.0174,0.029,0.0,False,False
1112,0,0.0227,0.0316,0.0094,False,False
1113,0,0.0249,0.0327,0.0133,False,False
1114,0,0.0205,0.0342,0.0,False,False
1115,0,0.0234,0.0346,0.0067,False,False
1116,0,0.0243,0.0361,0.0067,False,False
1117,0,0.0229,0.0381,0.0,False,False
1118,0,0.0255,0.038,0.0067,False,False
1119,0,0.0228,0.038,0.0,False,False
1120,0,0.0266,0.0399,0.0067,False,False
1121,0,0.0307,0.0423,0.0133,False,False
1122,0,0.029,0.0439,0.0067,False,False
1123,0,0.0303,0.046,0.0067,False,False
1124,0,0.0344,0.0484,0.0133,False,False
1125,0,0.0295,0.0491,0.0,False,False
1126,0,0.0349,0.0518,0.0094,False,False
1127,0,0.0355,0.0548,0.0067,False,False
1128,0,0.0385,0.0597,0.0067,False,False
1129,0,0.0425,0.0619,0.0133,False,False
1130,0,0.041,0.0638,0.0067,False,False
1131,0,0.0413,0.0645,0.0067,False,False
1132,0,0.0448,0.0658,0.0133,False,False
1133,0,0.0498,0.069,0.0211,False,False
1134,0,0.0491,0.0719,0.0149,False,False
1135,0,0.0481,0.0713,0.0133,False,False
1136,0,0.0428,0.0713,0.0,False,False
1137,0,0.0453,0.071,0.0067,False,False
1138,0,0.0434,0.0724,0.0,False,False
1139,0,0.0471,0.0741,0.0067,False,False
1140,0,0.0449,0.0749,0.0,False,False
1141,0,0.0511,0.0763,0.0133,False,False
1142,0,0.0504,0.0777,0.0094,False,False
1143,0,0.0492,0.0775,0.0067,False,False
1144,0,0.0476,0.0793,0.0,False,False
1145,0,0.0511,0.0807,0.0067,False,False
1146,0,0.0492,0.0821,0.0,False,False
1147,0,0.0498,0.0829,0.0,False,False
1148,0,0.0527,0.0833,0.0067,False,False
1149,0,0.0495,0.0826,0.0,False,False
1150,0,0.0498,0.083,0.0,False,False
1151,0,0.0492,0.082,0.0,False,False
1152,0,0.0494,0.0823,0.0,False,False
1153,0,0.0492,0.0821,0.0,False,False
1154,0,0.049,0.0817,0.0,False,False
